document_id,document_name,sort_order,chunk_id,block_count,char_count,plain_chars,data_chars,html_chars,data_kb,plain_kb,html_kb,total_payload_kb
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,990,9546a4c7-0bd7-4f4f-8b5c-f2556fbce8c8,24,5440,5440,8015,5677,11.86,9.36,9.57,30.79
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,991,d1788a63-5d16-4bf8-b873-18130230d6ad,24,4742,4742,7305,4974,10.28,7.78,8.00,26.06
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,992,0cd8b93f-cff5-4344-a525-c6b6d5b0098e,24,6469,6469,8939,6644,13.68,11.27,11.44,36.38
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,993,0e750431-8fc9-4bb4-8bca-87231f036aae,24,8698,8698,11379,8967,17.73,15.14,15.38,48.25
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,994,bf2d29cf-b829-494c-91a7-3a0bde0a4cec,24,5696,5696,8293,5939,12.29,9.77,10.00,32.06
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,995,9aad5fca-f1f6-4591-a23c-6434c37e2761,24,4411,4411,6944,4633,9.79,7.32,7.53,24.64
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,996,f8e00b5a-1468-4daa-9bca-c607b792ff6a,24,4099,4099,6575,4293,9.25,6.84,7.03,23.12
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,997,3526c65f-9251-4456-ae40-d58f9fa5cdd0,24,3128,3128,5558,3310,7.79,5.42,5.59,18.80
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,998,2f1c01c1-ee89-454e-aa53-99ae821c3bc5,24,7191,7191,9770,7418,14.99,12.49,12.69,40.17
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,999,85a38d4a-9b9a-415e-b930-a1a6f2fb87b1,24,2914,2914,5352,3101,7.41,5.04,5.21,17.66
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,1000,6eae8d31-5cfd-4f4c-846d-e57a5eb9a4b1,24,3247,3247,5830,3502,8.09,5.59,5.81,19.49
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,1001,5615e1a6-c39b-40ab-a586-66b572a02a53,24,4733,4733,7327,4985,10.53,8.01,8.24,26.77
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,1002,a74e7751-2778-4b98-947a-dae58464f6e7,24,3024,3024,5473,3208,7.49,5.11,5.28,17.88
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,1003,7891cbe7-f190-496f-a1ec-7966925c3c0c,24,7945,7945,10691,8377,16.48,13.83,14.22,44.53
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,1004,643069ee-a076-4382-9820-777d7039462f,24,6306,6306,8742,6466,13.25,10.88,11.03,35.16
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,1005,b868cf61-ef56-4314-a7f0-432fdd87c0ab,24,6451,6451,8959,6648,13.68,11.24,11.42,36.34
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,1006,573a750a-f310-4f47-9896-5ac90493e068,24,6516,6516,9106,6745,13.76,11.25,11.46,36.47
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,1007,d7292ff2-2b4c-4a04-82ff-28c73a7da395,24,6629,6629,9392,6900,14.30,11.61,11.87,37.77
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,1008,1f504942-3a10-49d9-b2ff-4e389258eb4f,24,9106,9106,11890,9407,18.56,15.86,16.14,50.56
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,1009,7c8dbab4-290d-405a-b817-e297c46dee38,24,10092,10092,13407,10641,19.64,16.44,16.94,53.03
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,1010,bf9b682c-6013-46d8-a3ec-58c6e02afa00,24,5077,5077,7996,5475,10.37,7.54,7.91,25.82
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,1011,cebb83f4-2cc1-4a86-9e81-22cd51ac393f,24,6409,6409,8926,6605,13.60,11.14,11.33,36.07
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,1012,d58111ce-d683-4704-898f-797f48b0de50,24,6362,6362,9983,7086,12.48,9.03,9.65,31.16
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,1013,a4b80461-1b57-44bb-a136-b6bb0ed7441f,24,12585,12585,16847,13573,23.59,19.56,20.40,63.55
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,1014,d9c707f4-07d7-44a9-bd5c-f9271ef35db6,24,8579,8579,11175,8794,17.64,15.12,15.32,48.08
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,1015,72f9ea78-4153-4bc9-9d7b-b3e14ecb6528,24,4824,4824,7478,5095,10.62,8.05,8.29,26.96
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,1016,d95f8946-632a-4ad4-a89a-4c17a3293ed9,24,7435,7435,9980,7638,15.17,12.70,12.89,40.75
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,1017,a4960076-c120-42d4-b1c1-9d18ccdc6db7,24,5518,5518,8148,5761,12.09,9.54,9.76,31.39
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,1018,f129fc89-faac-47dc-93f1-73c81ddee726,24,4821,4821,7593,5150,10.42,7.73,8.04,26.20
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,1019,6e4b5849-8ec2-47df-8a70-56d09a2ea1ff,24,3341,3341,5885,3570,8.13,5.66,5.87,19.66
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,1020,b4b084de-28a0-4aba-b686-8918d314bc8f,24,4952,4952,7418,5139,10.86,8.46,8.63,27.95
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,1021,04726e2d-273a-407f-b91b-4480ea44702b,24,10088,10088,12639,10274,20.30,17.81,17.99,56.10
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,1022,23e65239-2171-40f1-a299-207838aade54,24,4203,4203,6671,4393,9.68,7.28,7.45,24.41
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,1023,d8657e51-ad0d-46ec-8701-999406113c6b,24,5884,5884,8465,6121,12.75,10.25,10.46,33.46
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,1024,2968a7d3-a590-4331-9c27-3ce19a56e512,24,4845,4845,7290,5022,10.77,8.39,8.56,27.71
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,1025,6895eb98-038f-44c2-bd1e-87abeb16c960,24,5920,5920,8400,6107,12.64,10.23,10.40,33.28
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,1026,3009b9ce-3020-4362-9706-4603583545b2,24,7516,7516,10142,7760,15.37,12.82,13.05,41.24
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,1027,ae04c4d7-947d-43f9-91e4-87519d2db91b,24,4630,4630,7271,4905,10.40,7.84,8.09,26.33
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,1028,077f1339-776e-4dc4-bcdb-b825bee6a85f,24,5496,5496,8059,5724,11.82,9.32,9.54,30.68
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,1029,b3052b9d-85f9-45e1-a423-920aa2af3938,24,4350,4350,6862,4559,9.82,7.37,7.57,24.75
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,1030,b3318f11-c840-43da-90f7-eab8c6f5c49a,24,6643,6643,9062,6928,14.05,11.69,11.97,37.72
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,1031,50f4314a-064e-4db4-ae37-591629506fe3,24,5627,5627,8252,5889,12.37,9.83,10.06,32.27
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,1032,08e90130-dd36-4c52-bfdc-6ba6e1b91eaa,24,6411,6411,9058,6680,13.56,11.00,11.24,35.80
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,1033,dce787c2-81d0-4558-872b-dae1af351083,24,6132,6132,8768,6386,13.24,10.68,10.91,34.82
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,1034,312ca2a0-ed8c-43ca-a8a0-d12d62de614d,24,7383,7383,9963,7596,15.30,12.79,12.99,41.08
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,1035,25b4b99b-8f93-4bb5-affc-8c02ea124fc7,24,8417,8417,11396,8799,17.23,14.34,14.69,46.27
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,1036,eceb7bef-1d2c-4df9-9bf5-78bc237940ec,24,9120,9120,11738,9352,18.57,16.03,16.24,50.84
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,1037,c2338083-d0b1-4e0d-a6c7-4ecdf1794035,24,13187,13187,16237,13596,25.45,22.50,22.87,70.82
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,1038,9173958f-040c-41f5-b622-70cb78efc4c6,24,11365,11365,14301,11726,22.75,19.92,20.23,62.90
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,1039,81f363b9-e50f-4577-82b7-70b72d5883d7,24,8372,8372,10952,8589,17.11,14.60,14.80,46.51
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,1040,5f762364-dde1-4912-9fa3-6237e6358b22,24,6197,6197,8734,6409,13.20,10.74,10.93,34.87
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,1041,9756db37-6c6d-47ac-ab53-c2daaf27c707,24,2483,2483,4981,2685,6.60,4.17,4.36,15.14
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,1042,3c04a6b1-d479-4d94-a93c-fdb74584d087,24,4829,4829,7382,5057,10.75,8.27,8.48,27.49
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,1043,c9398565-7f7e-4cc7-b120-f2604652811c,24,2797,2797,5174,2952,7.11,4.79,4.94,16.85
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,1044,b82e5c60-375c-49bc-8048-df12bfcac9e9,24,6239,6239,8823,6476,13.15,10.64,10.86,34.66
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,1045,0aa4f5cb-0cf4-402e-9ed5-e14407914ef8,24,10133,10133,12807,10387,20.40,17.81,18.04,56.26
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,1046,5ee79d56-c899-40ce-8499-ce39712e5545,24,7575,7575,10256,7840,15.89,13.29,13.53,42.71
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,1047,2f0dd065-86bd-4418-9c8d-c09074297d9e,24,7719,7719,10285,7938,16.03,13.54,13.74,43.31
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,1048,942c6c4d-0e4d-4dc1-84f9-563d4eafc00e,24,6173,6173,8758,6404,13.29,10.77,10.99,35.05
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,1049,fdadc1f4-63b8-4aad-86d8-e7cc3e0b1132,24,5562,5562,8260,5855,11.79,9.17,9.44,30.39
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,1050,02513c05-03f1-4bcb-8213-e5a627444534,24,5489,5489,7997,5689,11.86,9.42,9.60,30.88
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,1051,88312ace-b1db-4383-bfc2-ca5a74c7505b,24,5546,5546,8083,5763,12.08,9.61,9.81,31.50
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,1052,8710df9a-305e-4dd6-b92a-90201450be36,24,3644,3644,6131,3843,8.64,6.22,6.41,21.27
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,1053,65346516-375a-4765-a79e-22687c3e8c51,24,3764,3764,6332,3997,8.93,6.43,6.65,22.00
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,1054,d0b77ddd-99e2-4bfa-89cf-aa395f25b412,24,7832,7832,10516,8099,16.26,13.66,13.90,43.82
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,1055,8f477734-e4f3-4a43-b655-65964d4f3a37,24,15362,15362,18136,15758,29.38,26.68,27.05,83.11
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,1056,e3e8b475-407e-4436-ba5c-c6548c608ac7,24,7156,7156,9784,7396,15.04,12.49,12.71,40.23
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,1057,f8535f12-082c-4db9-81e6-0fb7c42991d5,24,5873,5873,8383,6069,12.70,10.26,10.44,33.39
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,1058,48964ea0-2473-4e80-aeb1-4b6305ce9489,24,4552,4552,6946,4704,10.24,7.90,8.05,26.18
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,1059,0461a56d-0feb-4222-9aa8-4e214e260468,24,3881,3881,6273,4036,9.01,6.68,6.83,22.52
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,1060,1163061d-fcd9-437b-a24f-f70125b6d4cb,24,8248,8248,10882,8495,16.97,14.41,14.63,46.01
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,1061,3eaccdb2-963a-467c-acea-07cc03059473,24,6570,6570,9030,6742,13.90,11.50,11.66,37.06
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,1062,16b305e6-bd37-410b-94c8-3f196deef29b,24,5160,5160,7610,5335,11.38,9.00,9.16,29.55
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,1063,213e9c69-0889-47a6-bdb7-887ef9052ec8,24,7005,7005,9572,7227,14.68,12.19,12.39,39.26
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,1064,9d4ec0da-529f-4e3b-b51d-cc6096e1b1fe,24,7962,7962,10502,8150,16.39,13.92,14.09,44.40
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,1065,678edcb5-9dcf-44dc-ac4d-760b6a824814,24,5801,5801,8411,6045,12.63,10.10,10.32,33.06
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,1066,788e19e2-d85b-4c26-9aef-6fdce4df8e01,24,6820,6820,9434,7061,14.36,11.83,12.05,38.24
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,1067,96ec1e70-3898-4854-93cb-9f2217b1a810,24,3714,3714,6290,3948,8.93,6.42,6.64,21.99
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,1068,5f9338c4-78eb-4572-a80f-3d7417d877a5,24,4549,4549,7168,4810,10.30,7.76,8.00,26.06
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,1069,38d54e79-db8d-4d71-8048-3e2ee61f9c0e,24,3142,3142,5522,3297,7.66,5.34,5.49,18.49
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,1070,dc3edf6b-1a4b-4eb2-b1dd-bc62c75c0bd2,24,4987,4987,7406,5147,10.96,8.60,8.76,28.32
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,1071,1945e18e-bb6f-4c13-9ae7-5358d427a949,24,5417,5417,7924,5617,11.91,9.48,9.66,31.05
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,1072,b9eefdc8-2061-441a-96de-fa3f7de8bb31,24,4432,4432,6909,4629,10.10,7.69,7.88,25.67
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,1073,fa05a98f-cbf8-4109-94c1-646056f407d0,24,2655,2655,5120,2855,6.88,4.48,4.67,16.03
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,1074,0f355dcd-ebea-4934-8618-27122f67e55a,24,4225,4225,6736,4430,9.71,7.26,7.45,24.42
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,1075,566bcac8-2dc9-428a-b5f0-43f044e8d063,24,2967,2967,5504,3184,7.52,5.05,5.25,17.83
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,1076,de89b811-f6f4-408c-940c-b3be2255fedc,24,7567,7567,10066,7877,15.75,13.31,13.61,42.67
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,1077,08ea4cd8-e0bf-4b94-b4b1-8b57ae622a46,24,16181,16181,19126,16503,31.06,28.21,28.50,87.77
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,1078,637d155a-2b07-4917-896a-4f8e490d2f72,24,6762,6762,9349,6994,14.12,11.61,11.82,37.56
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,1079,f33d610d-f7be-4874-8973-6dfd40326a2d,24,4817,4817,7324,5014,10.60,8.15,8.34,27.09
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,1080,864183f9-5132-4d01-bad6-c6c99f6f42b0,24,2999,2999,5579,3255,7.38,4.88,5.11,17.37
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,1081,fba80210-88a9-4579-bc31-6e638d153466,24,5881,5881,8608,6173,12.64,10.00,10.26,32.90
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,1082,eb7b3f5b-9c37-4eb1-9c87-bdcae554695f,24,7903,7903,10722,8242,15.90,13.17,13.48,42.56
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,1083,2e4e8945-591b-4db1-b8d4-dfb8ce024384,24,10642,10642,13249,10859,20.95,18.42,18.61,57.98
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,1084,66afc505-434a-4c73-977e-ebf7c20c86f7,24,5278,5278,7820,5500,11.59,9.12,9.32,30.03
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,1085,3b2908f5-cfad-4b18-bbc9-f6351e07803d,24,7369,7369,9981,7611,15.30,12.76,12.98,41.04
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,1086,d9107b76-465e-4cb2-8ca5-37c388a57acb,24,7476,7476,9958,7651,15.36,12.94,13.11,41.41
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,1087,e9c70855-60e1-4b5d-9248-1cc4bb5622c4,24,10125,10125,13095,10515,20.36,17.50,17.84,55.70
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,1088,8c2eb432-ffe6-428c-bc00-7b940dcaa1c9,24,7415,7415,10312,7793,14.99,12.18,12.53,39.69
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,1089,61609687-9a72-4c4b-bc54-4515d10d5446,24,5619,5619,8218,5866,12.04,9.52,9.74,31.30
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,1090,36fb8fee-c653-4323-8af8-29272bde9efd,24,5016,5016,7726,5323,11.13,8.51,8.78,28.42
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,1091,e42c5f1c-61d9-42d7-872b-69d1dc06ed98,24,3719,3719,6404,4008,9.01,6.41,6.67,22.10
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,1092,4786a88e-083b-4f26-8e26-ab544e2d3e96,24,3151,3151,5674,3364,7.77,5.32,5.51,18.60
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,1093,03f92911-bc83-4352-b13a-a7180f73ef18,24,3032,3032,5464,3212,7.54,5.18,5.34,18.06
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,1094,afd771a0-e00f-465f-a276-98cd1fdff851,24,4082,4082,6606,4304,9.57,7.12,7.32,24.01
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,1095,e8a52ae9-6162-46cd-b49f-8839081ea28b,24,4899,4899,7446,5124,10.80,8.33,8.54,27.67
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,1096,9f65aa13-f4f9-464b-83eb-87e970bee188,24,2645,2645,5050,2817,6.81,4.47,4.63,15.91
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,1097,f64223f7-c2aa-49e6-b38f-8187394b8483,24,3427,3427,5822,3587,8.16,5.83,5.98,19.96
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,1098,d1196698-66c5-4791-88c5-9f6731cb4b48,24,3914,3914,6356,4096,9.11,6.73,6.90,22.75
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,1099,1e71fa84-0a63-4565-824e-a0aefa5aa798,24,6130,6130,8734,6377,13.23,10.71,10.93,34.87
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,1100,9bcab7a3-134d-4479-8e52-bd332c338121,24,4467,4467,6908,4644,10.04,7.66,7.83,25.52
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,1101,2d23326e-89e1-48e5-b315-ab4a6042aeb1,24,4365,4365,6847,4554,9.80,7.38,7.56,24.73
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,1102,62416699-8711-4fee-aca5-87c090c07c72,24,4987,4987,7457,5173,10.97,8.57,8.74,28.29
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,1103,0a53d8ae-676f-4e4e-a7cb-0bcfde49d167,24,4309,4309,6736,4479,9.67,7.31,7.47,24.45
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,1104,7bab6287-6759-45d2-b0c0-03878c4af719,24,3341,3341,5745,3508,8.05,5.71,5.87,19.64
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,1105,83dea270-93e8-4543-b312-d4675803f0b6,24,7321,7321,9871,7798,15.19,12.71,13.17,41.06
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,1106,88629e66-9b80-47d2-a86d-72ba9dfb2196,24,11107,11107,14030,11470,21.63,18.80,19.13,59.56
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,1107,4e49f033-874d-45ea-a4d9-8d18a2a5d346,24,8279,8279,10835,8485,17.04,14.55,14.74,46.33
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,1108,752fe9f5-c049-4a52-b529-039c5cf44b47,24,7801,7801,11091,8367,15.61,12.45,12.95,41.00
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,1109,d10f5e78-0a68-449b-a4dc-6196f1776dd6,24,6712,6712,9623,7098,13.83,11.01,11.36,36.20
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,1110,8b0e418c-0c39-42d0-bca8-e9343f77deec,24,6801,6801,9441,7044,14.43,11.86,12.09,38.39
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,1111,971753b8-0320-457b-8072-728e72ae25d1,24,9512,9512,12485,9899,18.82,15.94,16.29,51.05
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,1112,85c2482d-9af7-4774-9723-c1331e5093e2,24,5741,5741,8396,6006,12.43,9.85,10.09,32.37
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,1113,691dc662-f9c8-461f-b266-a62b3b890c22,24,11160,11160,13852,11408,21.93,19.31,19.54,60.78
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,1114,5dbf6ad1-9c67-440e-83a9-3f4f87624404,24,13355,13355,16115,13627,25.96,23.29,23.53,72.79
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,1115,31bd2fdc-bebd-449a-9edc-ada1733165e3,24,13807,13807,16619,14101,26.58,23.84,24.12,74.54
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,1116,3d4a9378-99d8-476f-b4f3-9dde965edb8c,24,14864,14864,17764,15190,28.68,25.87,26.16,80.71
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,1117,bc6e6af1-9570-47d9-8fcb-f3ec22359001,24,6273,6273,8738,6450,13.39,10.99,11.15,35.52
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,1118,f4c4a8fe-463e-41f7-9eca-a937de54a765,24,6101,6101,8586,6288,13.12,10.70,10.88,34.70
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,1119,b4182420-6d5d-40fb-8df9-0a1160fdf66b,24,8811,8811,11391,9028,17.93,15.42,15.62,48.97
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,1120,e43fb86e-99ab-4b1f-b77b-85f671a369f4,24,14076,14076,16703,14276,27.34,24.78,24.97,77.09
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,1121,9977e60d-6c08-4a82-9230-b4dc6061722b,24,9545,9545,12332,9855,19.41,16.72,16.99,53.12
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,1122,f2cf389d-7022-48da-ba50-7239b0c53131,24,8935,8935,11779,9397,18.02,15.26,15.69,48.97
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,1123,566e88b6-3cda-41a7-a4cd-d96396358b40,24,3412,3412,5847,3586,8.08,5.70,5.87,19.66
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,1124,dcd6742e-df0f-49d7-b8f1-480a4dbaab11,24,4322,4322,6833,4532,9.84,7.40,7.59,24.83
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,1125,7a848bbd-b758-4788-b7f0-1c691352a145,24,2472,2472,4844,2627,6.49,4.17,4.32,14.98
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,1126,64abda9e-5e0d-45d4-acbe-cc5c680ac93e,24,8142,8142,10744,8368,16.83,14.30,14.51,45.64
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,1127,dde07e55-fdea-4c18-8396-a9380748aa0a,24,8649,8649,11388,8932,17.54,14.88,15.14,47.57
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,1128,e62ff3db-b5c8-4361-ae71-fc51e2915869,24,6629,6629,9181,6840,14.09,11.61,11.80,37.50
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,1129,ac0c47b3-39ff-451b-9881-1e50d62a23f8,24,10403,10403,13032,10742,21.02,18.46,18.78,58.26
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,1130,6fef07f7-b6cb-4e8f-9955-f5a9426f2fac,24,7004,7004,9580,7225,14.73,12.22,12.43,39.38
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,1131,2d8f063f-502c-4e6e-afd6-050e31445a5e,24,3150,3150,5521,3300,7.66,5.34,5.49,18.49
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,1132,f192bc50-8233-4894-ab87-e128a438d4ac,24,3879,3879,6350,4070,9.15,6.74,6.92,22.81
